VOICE,NAME
Aditi,a wood elf warden
Russell,a wood elf seer
Aditi,a wood elf ranger
Aditi,a wood elf seer
Aditi,a wood elf druid
Russell,Hildran Heartguard
Russell,Neliths Sylnis
Aditi,a diseased prisoner
Aditi,Ilana Sunmire
Aditi,Shardtender Pureglade
Aditi,Taelanie Oakenheart
Russell,Gevani Willowsprite
Russell,an expedition member
Aditi,Celia Brightglade
Salli,Princess Lenia
Matthew,Rodrick Marslett
Salli,Princess Lenia
Salli,Princess Lenia
Salli,Lady Shae
Salli,Shana Liskia
Salli,Opal Darkbriar
Matthew,Respin Yawg
Matthew,Bello Fruegnos
Salli,Nella Taraiss
Salli,Jeena Firechaser
Matthew,Palik Agrolm
Salli,Trilani Parlone
Matthew,An Arcane Elementalist
Salli,An Arcane Incantator
Salli,Meadaw Firlen
Matthew,Norrath`s Keepers Guard
Matthew,Chieftain Relae Aderi
Matthew,Private Nylaen Kel`Ther
Matthew,Keeper Dilar Nelune
Matthew,Talwyn Flamecaller
Matthew,Yalienn Laeianse
Matthew,Odwren Werat
Matthew,Rargahob Dursaar
Salli,Magus Arindri
Salli,Efrelle Treiui
Salli,Soulbinder Silandra
Matthew,Instructor Maerceci
Salli,Linara Parlone
Matthew,Fandl Arathin
Matthew,Hogus Durmas
Matthew,Jars Legola
Salli,Jyle Windstorm
Salli,Tahia Felwah
Salli,Tahia Felwah
Salli,Abigail
Matthew,Sylp Tyanathin
Matthew,Jars Legola
Matthew,Fandl Arathin
Matthew,Hogus Durmas
Matthew,Jyle Windstorm
Salli,Princess Lenya Thex
Matthew,a drunkard
Salli,Nexus Scion
Salli,Niflel Faliwae
Matthew,a drunkard
Matthew,a drunkard
Matthew,Crusader Swiftmoon
Salli,Averna Eisley
Salli,an elven slave
Matthew,an elven priest
Matthew,an elven slave
Matthew,Elytan Rantas
Matthew,Tolkar Parlone
Salli,Challice
Salli,Elia the Pure
Matthew,Exterminator Valern
Salli,Seria Woodwind
Salli,Seleni Treekeeper
Matthew,Terren Starwatcher
Salli,Terri Woodshape
Salli,Allia Moondancer
Matthew,Celest Palestream
Matthew,Wellin Brookleap
Salli,Assa Leafwind
Salli,Ann Oma
Matthew,Tynkale
Matthew,Yeolarn Bronzeleaf
Matthew,General Jyleel
Matthew,Arrias Arcanum
Salli,Serenica Greenfinger
Salli,Alladria Skyetcher
Matthew,Feraniel Leafsway
Salli,Nerrisia Irontree
Matthew,Tanalin Silverkale
Salli,Merchant Nora
Matthew,Tam Slyspan
Salli,Fishmonger Jassa
Matthew,Rolyn Longwalker
Salli,Merchant Silspin
Matthew,Merchant Tyslin
Salli,Merchant Issynal
Matthew,Merchant Longarrow
Salli,Merchant Dantree
Salli,Opal Leganyn
Matthew,Tolis Fearnone
Matthew,Inkeeper Freegraze
Salli,Fishmonger Issa
Salli,Wela Muselender
Matthew,Tyle Songwhisper
Matthew,Merchant Sorintal
Salli,Merchant Deerchaser
Matthew,Merchant Tearlan
Matthew,Merchant Irontree
Salli,Merchant Silverkale
Matthew,Merchant Tissan
Matthew,Merchant Silvenspin
Salli,Banker Rylisan
Matthew,Banker Tintal
Matthew,Tylar Windspirit
Salli,Isyna Firspanyl
Matthew,Laernian Caelael
Matthew,Lord Nethryn
Salli,Soulbinder Elendalira
Salli,Chenori Berinal
Salli,Larroniae Huial
Matthew,Galrun Starforge
Salli,Rinys Konjin
Matthew,Tolon Nurbyte
Matthew,Joren Nobleheart
Salli,Nestess Branchtop
Matthew,Est Treewalker
Matthew,Seren the Swift
Salli,Porra
Salli,Xista Finder
Matthew,Berill Gladeleaper
Matthew,Celent Newmist
Salli,Serri Moonwatcher
Salli,Stormy
Matthew,Quiss Stormseeker
Matthew,Reff Truewood
Salli,Osisa Goldenspear
Salli,Elle Leafdancer
Matthew,Griff Candleflame
Salli,Vellera Wintergreen
Matthew,Srell Tumblebrook
Salli,Elishia Leafrunner
Matthew,Farios Elianos
Matthew,Tarker Blazetoss
Matthew,Kinool Goldsinger
Salli,Niola Impholder
Salli,Alicia Starshimmer
Matthew,Merchant Tyslin
Salli,Merchant Moonthread
Matthew,Merchant Yisasan
Salli,Merchant Lyssia
Salli,Merchant Jewyln
Matthew,Merchant Earlyn
Matthew,Yuin Starchaser
Matthew,Thwinose Vilgarn
Salli,Walnan
Matthew,Inudul Dumirgun
Matthew,Parn Gylwyn
Matthew,Felen Razdal
Salli,Jilsuia Lluarea
Salli,Baradiella Skymoor
Matthew,Oracle of K`Arnon
Matthew,Guardian of K`Arnon
Salli,Elesseryl Terussar
Matthew,Assistant Jeyular
Matthew,Guardian of K`Arnon
Matthew,Nyrien Lyrdarniel
Matthew,Alan Harten
Matthew,Gregori Lightbringer
Matthew,Neasin Leornic
Matthew,Roanis Elindar
Salli,a keeper
Salli,a keeper
Salli,Blaize the Radiant
Matthew,Gardern
Salli,Joyce
Matthew,Lord Lyfyx of Burwood
Salli,Gillia Brissok
Matthew,a pilgrim
Salli,a pilgrim
Salli,a pilgrim
Matthew,a pilgrim
Salli,a pilgrim
Matthew,a pilgrim
Salli,Gillia Brissok
Salli,Nadia Starfeast
Salli,Wella Fargin
Matthew,Wellford Fargin
Matthew,Tiblner Milnik
Salli,Gracie F`Liler
Salli,Nertith Gracon
Salli,Clarissa Heartweaver
Salli,Luminare Pasinia
Matthew,Gearin Gaxx
Matthew,Quizan Gaxx
Matthew,Kaydin Gaxx
Salli,Ailerina the Gentle
Matthew,a pilgrim
Matthew,Sergeant Daelione
Salli,a pilgrim
Matthew,a pilgrim
Matthew,Sir Hobble
Matthew,Jithanderan Runeseeker
Salli,Syelissa Cresthall
Salli,Corfia Nultethen
Matthew,a lead explorer
Salli,Sionie the Sage
Matthew,Finrin Talister
Salli,Llenee Starseeker
Matthew,Alrik Farsight
Matthew,an Elven Overseer
Matthew,The Dragon Sage
Matthew,a jovial white knight
Matthew,Ferrin Q`Nyil
Matthew,Pietro Guiccini
Salli,Galornas Eaksilwobble
Matthew,Ikagonji Uranen
Salli,Faydwer Scion
Matthew,Jayson Bri`Tian
Salli,Priestess Tarafol
Matthew,Martin Woelt
Salli,Esti Elvenblood
Matthew,Samfort Ruggen
Matthew,Milner McHazlo
Matthew,A Castrorum Seniori
Salli,a Lictor of the Heart
Matthew,a Lictor of the Heart
Salli,a Lictor of the Heart
Salli,Legionnaire Tibos
Salli,a Citizen of Seru
Matthew,a Citizen of Seru
Matthew,a Citizen of Seru
Salli,a Citizen of Seru
Salli,a Citizen of Seru
Matthew,a Citizen of Seru
Salli,Decurion Ralla
Matthew,A Castrorum Praetori
Matthew,Questioner Bakato
Salli,Scriptor Ducis Yusi
Salli,Adelia Jolanta
Salli,Jylian Frostshade
Salli,a Citizen of Seru
Matthew,A Citizen of Seru
Salli,Centurion Brana
Salli,Yazmin Farsky
Matthew,Wendel Starshiner
Matthew,Geran Starshiner
Matthew,Elnerick Augustleaf
Matthew,Incantator Teak Firetree
Salli,Praecantor Tes Dawneyes
Salli,Arabella Augustleaf
Matthew,Lathin Firetree
Salli,Kellari Autumnfall
Salli,a magus protectorate
Salli,Danika Farcloud
Salli,Praecantor Vesa Farcloud
Matthew,Theurgus Talsen Farsky
Matthew,Praecantor Selis Dawneyes
Matthew,Incantator Teak Firetree
Salli,Praecantor Tes Dawneyes
Matthew,a magus protectorate
Salli,Praecantor Vesa Farcloud
Matthew,Theurgus Talsen Farsky
Matthew,Praecantor Selis Dawneyes
Matthew,Elefan
Matthew,Sidigar Vorago
Salli,Galdara Swiftwind
Salli,Lara Trueseer
Salli,Sedona Raines
Matthew,Charl Sleedar
Matthew,Anario Dirkog
Matthew,a navigator
Matthew,a shipwright
Matthew,a working boatman
Matthew,a craftsman
Salli,Ieandra Pael
Matthew,Eldros Danmor
Matthew,Royal Guardian Finro
Matthew,Mavuin
Matthew,Ranno Zalpar
Matthew,Royal Guardian Finro
Matthew,Ranno Zalpar
Matthew,Royal Guardian Finro
Salli,Curator Merri
Salli,Guardian Elaredon
Matthew,Guardian Onaut
Salli,Guardian Rhenwan
Salli,Channeler Alyrianne
Matthew,Cavalier Cerakor
Salli,Elementalist Siewth
Matthew,Vicar Ceraen
Matthew,High Priest Eliwan
Salli,Arch Mage Olera
Matthew,Phantasmist Tairon
Matthew,Tratlan Jowyr
Matthew,Wicas Adaolath
Salli,Alerynril the Loyal
Salli,Anibarean of the Light
Salli,Cordys Leaflighter
Matthew,Architect Alric
Salli,Weavereader Aewen
Matthew,Apprentice Fih`Ylia
Matthew,Elder Aytael
Matthew,Aelisian Taliz
Salli,Adrania Fireyese
Salli,Phanti Sacredsoul
Salli,Iramai Sacredsoul
Salli,Weavereader Aewen
Matthew,Apprentice Fih`Ylia
Matthew,Elder Aytael
Matthew,Aelisian Taliz
Salli,Adrania Fireyese
Salli,Phanti Sacredsoul
Salli,Iramai Sacredsoul
Salli,a forgotten traveler
Matthew,a storm battered traveler
Salli,a storm battered traveler
Matthew,an aimless adventurer
Matthew,a tempest torn traveler
Salli,a high elf villager
Salli,Leara Talissi
Salli,Luneviere Elianos
Matthew,Assistant Vagli
Matthew,Researcher Alvarik
Matthew,a crazed miner
Matthew,a crazed miner
Matthew,a crazed miner
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Salli,Elaykari the Explorer
Matthew,Ereshar`s corpse
Matthew,a bitten victim
Salli,a bitten victim
Matthew,Eneau Welani
Salli,Shav the Cryptologist
Matthew,Brevik Kalaner
Salli,Lelyen Ieamria
Matthew,De`van Szostek
Salli,Glirina Morningbloom
Matthew,Rilwind Sitnai
Matthew,Lafiryur Isanu
Salli,Vucandra Ouan
Matthew,Magus Pellen
Matthew,Devain Isik
Matthew,Eaom Boit
Salli,Quaria Seybin
Matthew,Fienne Silverleaf
Salli,Cryssa
Salli,Iilivina
Salli,Kubaria
Matthew,Eira Varinger
Salli,Sheru Embraciu
Salli,Ipputs Dagglebrap
Matthew,Nimatrix Cloud
Matthew,Mirendach
Matthew,Mirendach
Salli,Syllan of Norrath`s Keepers
Matthew,Exhausted Guest
Salli,an incapicated warrior
Matthew,an incapicated warrior
Salli,a Starshatter Medic
Matthew,a Starshatter Warrior
Salli,a Starshatter Warrior
Matthew,a weary warrior
Salli,a weary warrior
Matthew,Scribe Luritem
Matthew,Arch Mage Galsin
Matthew,Tenaro the Arcane
Salli,Lady Shae
Matthew,Respin Yawg
Matthew,Alchemist Bauer
Salli,Shana Liskia
Salli,Opal Darkbriar
Matthew,Freeport Panel Member Runther
Matthew,Izkhan
Matthew,Dunann
Salli,Magus Arindri
Salli,Efrelle Treiui
Matthew,Odwren Werat
Matthew,Rargahob Dursaar
Matthew,Tak`Valnakor
Salli,Soulbinder Silandra
Matthew,Instructor Maerceci
Matthew,Eewatt Halmoore
Matthew,a thrall
Matthew,Palik Agrolm
Salli,Elesseryl Terussar
Matthew,Guardian of K`Arnon
Matthew,Assistant Jeyular
Matthew,Oracle of K`Arnon
Salli,Qandieal
Salli,Erradien
Salli,Myraley Silverheart
Salli,Alissa Saint Claire
Salli,Seridyn
Salli,Kaerra of the Light
Salli,Agilica
Salli,Tissidrelle Windracer
Matthew,Patron of the Arts
Salli,Kassailla Flameleaf
Matthew,Foreman Faende`s corpse
Matthew,Mengryl
Salli,a Firstlight refugee
Matthew,a Firstlight refugee
Salli,Fortunisa Nighthunter
Salli,Maria Starforge
Matthew,Aendurel Tethandras
Matthew,Eliowil
Matthew,Seyan Ebonlocke
Salli,an acolyte of Valor
Matthew,an acolyte of Valor
Matthew,an acolyte of Valor
Salli,Sister Daria
Matthew,Brother Veras
Salli,an acolyte of Valor
Salli,Naene Ebonlocke
Matthew,Castell Cloudskate
Salli,an elf slave
Matthew,an elf miner
Matthew,Falstaff Moondancer
Salli,Acolyte Emyria
Matthew,Crusader Swiftmoon
Matthew,Scout Talendien
Salli,an Army of Light cleric
Salli,an Army of Light cleric
Matthew,Captain Agresin
Matthew,an Army of Light defender
Matthew,Diennic Lightheart
Salli,an Army of Light sorceror
Matthew,an Army of Light magician
Salli,an Army of Light sorceror
Matthew,an Army of Light defender
Matthew,an Army of Light defender
Matthew,an Army of Light patroller
Salli,an Army of Light sorceror
Matthew,Galeth Veredeth
Salli,Firiona Vie
Matthew,Lord Tephys
Matthew,Ladon Gendorin
Salli,an Army of Light sorceror
Salli,Sil Silverstar
Salli,an Army of Light sorceror
Matthew,an Army of Light defender
Salli,an elven slave
Salli,Trilyaris
Salli,an elven slave
Salli,an injured slave
Salli,Assistant Josienisa
Matthew,Jink
Matthew,an elven slave
Matthew,Wazlum
Matthew,an elven slave
Matthew,an elven slave
Salli,an elven slave
Matthew,an elven slave
Salli,an elven slave
Salli,an elven slave
Matthew,an elven slave
Salli,Ylatra the Vassal
Matthew,Nedsin Tabbels
Salli,a Korascian thrall
Matthew,Elard Velsorn
Matthew,a curious custodian
Salli,a curious custodian
Matthew,a curious custodian
Matthew,a library custodian
Matthew,a library custodian
Salli,a lonely librarian
Matthew,a curious custodian
Salli,a corporeal scholar
Salli,an oblivious scholar
Matthew,a corporeal scholar
Salli,a dutiful librarian
Salli,a corporeal scholarly researcher
Salli,a lonely librarian
Matthew,a corporeal scholar
Matthew,a corporeal scholarly researcher
Salli,a dutiful librarian
Matthew,a dutiful librarian
Matthew,Tarlyn Caelith
Salli,Sevanai
Matthew,Twereus Ulithain
Salli,Alisia Sandweaver
Matthew,Twereus Ulithain
Matthew,Fareth
Salli,Seria Woodwind
Salli,a high elf sentry
Matthew,a high elf sentry
Matthew,a high elf wizard
Salli,a high elf wizard
Salli,Firiona Vie
Matthew,a high elf guard
Salli,a high elf guard
Salli,a decaying corpse
Salli,Elliere Freegaze
Salli,a Nitore worshiper
Salli,a Nitore worshiper
Matthew,Rayneth
Salli,Olivia Dawnlight
Matthew,Evoker Waylight
Salli,a dead adventurer
Matthew,Kesar
Salli,Holy Defender Ioris
Russell,Jracol Brestiage
Russell,Cytodl Krish
Nicole,Tyrana Slil
Nicole,Dyrna Nlith
Nicole,Tyrana Slil
Nicole,Dyrna Nlith
Nicole,Tsaria Jnarus
Russell,Toxdil
Russell,Hollish Tnoops
Russell,Scar
Nicole,Giz Dinree
Nicole,Imxil Tbrow
Nicole,Saxarivza Zaxun
Nicole,Opal Darkbriar
Nicole,Nestral TGaza
Nicole,Zenita D`Rin
Nicole,Zenita D`Rin
Nicole,Giz Dinree
Nicole,Yuanda
Nicole,Glenfire Telzir
Russell,Dark Elf Reaver
Russell,Dark Elf Corruptor
Nicole,Izera N`Kar
Nicole,Coercer Q`ioul
Russell,Advisor C`zatl
Russell,a teir`dal assassin
Russell,Giz X`Tin
Russell,Brigadier G`tav
Russell,Ioltos V`ghera
Nicole,Tasi V`ghera
Nicole,War Priestess T`zan
Russell,Adjutant D`kan
Russell,Teir`Dal Reaver
Russell,General V`ghera
Nicole,Booberella
Russell,Count Alucard
Russell,Kizdean Gix
Russell,Dragoon Zytl
Russell,Brizzenoth Scyth
Nicole,Khaite Ranna
Russell,Uyennli V`Drimw
Russell,Slarin K`Vekn
Nicole,Kamidra Voragone
Russell,Farand Sliver
Russell,Brizzawn Villifar
Russell,Vol T`Vke
Russell,Kinliat Bloodwalker
Nicole,Hetha V`Syph
Nicole,Venenzi Oberzendi
Nicole,Al`eik K`vorr
Russell,Brendar the Merciless
Nicole,Veraltus D`karr
Russell,Dark Reign Guard
Nicole,Pericolo L`Morte
Nicole,General Lereh Dirr
Russell,Captain Aleeth Zyrv
Russell,Officer Vacax Rol`Tas
Russell,Officer Sirrikis Ryktor
Russell,Commander Zaerr Ty`Dar
Russell,Drexel
Nicole,Darkpetal D`Monic
Russell,Xeib Darkskies
Russell,Eichvul
Nicole,Lynada the exiled
Nicole,a shadowed assassin
Nicole,a shadowed assassin
Russell,a shadowed assassin
Russell,a shadowed assassin
Nicole,a shadowed assassin
Russell,a shadowed assassin
Nicole,a shadowed assassin
Russell,a shadowed assassin
Nicole,a shadowed assassin
Russell,Dorn B`Dynn
Nicole,Dereu Ztr`Tn
Nicole,Merchant Ulyssa
Nicole,Smith Tv`ysa
Nicole,Saeko L`Vinec
Nicole,Magus Jerira
Nicole,Artist Passia
Nicole,a shadowknight
Russell,a necro acolyte
Russell,a shadowknight
Russell,a necro neophyte
Russell,a necro acolyte
Nicole,a necro neophyte
Nicole,a necro neophyte
Russell,a necro neophyte
Russell,Priest Amiaz
Nicole,Grusyll Eshaan
Nicole,Assistant T`os
Nicole,X`Ta Timpi
Nicole,X`Ta Tompi
Nicole,Nerta D`Vile
Nicole,Soulbinder Nola Z`Ret
Nicole,X`Ta Tempi
Russell,Lisv D`Unnar
Russell,Javen TaVos
Nicole,Nalissi K`Ten
Russell,a Teir`Dal correspondent
Russell,Mignar Mi`Draskch
Russell,Morgalanth Tal`Raeloen
Russell,Exterminator Damasi
Nicole,Kis K`Jartan
Nicole,Dissa C`Luzz
Nicole,Pisna H`Rugla
Nicole,Mys S`Tai
Nicole,Tizzy C`Luzz
Nicole,Kizya D`Dbth
Nicole,Lizza D`Unnar
Nicole,Syrn L`Crit
Nicole,Lynsalai T`Nyal
Nicole,Veca S`Karn
Nicole,Opizel G`Efia
Nicole,Shanez X`Teria
Russell,Belux J`Ver
Russell,Utvex D`Jerna
Russell,Ryoz K`Tarn
Russell,Yegek B`Larin
Russell,Narex T`Vem
Russell,Isvan S`Lon
Nicole,Marza T`Kix
Nicole,Rysva To`Biath
Nicole,Opal H`Rugla
Nicole,Mirzna N`Mar
Russell,Drizm J`Axx
Nicole,Asyln C`Luzz
Russell,Mavin D`Dbth
Nicole,Camia V`Retta
Russell,Gath N`Mare
Nicole,Jayna D`Bious
Nicole,Jucra V`Lask
Russell,Razran F`Lok
Russell,Olavn N`Mar
Nicole,Myrva N`Tan
Nicole,Lysanda S`Kor
Nicole,Frivsa Punox
Nicole,Svlis C`Luzz
Nicole,Issva H`Rugla
Russell,Trizam N`Tan
Nicole,Seloxia Punox
Nicole,Dianax C`Luzz
Nicole,Rista S`lon
Russell,Guard S`Tai
Russell,Guard N`Mar
Russell,Vorshar the Despised
Russell,Jarrex N`Ryt
Russell,Draxiz N`Ryt
Nicole,Sivy G`Noir
Russell,Fleshweaver T`soma
Russell,Firon Dernkal
Russell,Zartox Ru`Soe
Nicole,Nekola N`Ryt
Russell,Treven Ru`Soe
Nicole,Trista N`Ryt
Russell,Garren D`Vek
Nicole,Andara C`Luzz
Russell,TeirDal coward
Russell,Kwilrz Vn`Ycxa
Russell,Tani N`Mar
Nicole,Ash C`Luzz
Nicole,Drisi J`Axx
Russell,Yaz Tolax
Nicole,High Priestess Alexandria
Russell,Talorial D`Estalian
Nicole,Exterminator Gilea
Nicole,Jys D`Bious
Nicole,Gasia N`Mare
Nicole,Rizyra F`Lok
Nicole,Vissa D`Dbth
Nicole,Myris N`Tan
Nicole,Svlia C`Luzz
Nicole,Issia H`Rugla
Russell,Lokar To`Biath
Russell,DeGarran Kixl
Russell,Molon T`plth
Russell,Noxhil V`Sek
Russell,Loveal S`Nez
Russell,Ithvol K`Jasn
Russell,Kerton R`Dev
Russell,Hekzin G`Zule
Russell,Lisvan X`Lottl
Russell,Evin X`Lottl
Russell,Krizin J`Narus
Nicole,Dizra To`Biath
Nicole,Mare X`Lottl
Nicole,Cecile K`Jartan
Nicole,Yally G`Noir
Nicole,Grazis L`Crit
Nicole,Katara L`Crit
Russell,Nallar Q`Tentu
Nicole,Xantis Ixtax
Russell,Frizin Q`Tentu
Russell,Glazin K`Jartan
Russell,Xon Quexill
Russell,Ulraz S`Lon
Russell,Tralon Din`a
Russell,Nezzka Tolax
Russell,Eolorn J`Axx
Russell,Pazin Punox
Russell,Vivish S`Lon
Russell,Sazan K`Jartan
Nicole,Ulazia W`Selo
Russell,Perrir Zexus
Russell,Selzar L`Crit
Russell,Draan N`Ryt
Nicole,Krystiana N`Ryt
Nicole,Petra D`Dbth
Nicole,Qrixat Du`voy
Russell,Kwilrz Vn`Ycxa
Russell,Ambassador Rylan
Russell,Ambassador Rylan
Russell,Molon T`plth
Russell,Lokar To`Biath
Russell,Vivish S`Lon
Nicole,Kristiana N`Ryt
Russell,Sazan KJartan
Russell,Lokar To`Biath
Russell,Molon Tplth
Nicole,Verina Tomb
Russell,Vivish SLon
Russell,Torxal Smalane
Russell,Trazdon
Nicole,a magician
Nicole,a necromancer
Nicole,a necromancer
Nicole,a magician
Nicole,a magician
Nicole,a necromancer
Russell,Rathyl
Nicole,a magician
Russell,Akksstaff
Nicole,a magician
Nicole,a magician
Nicole,a necromancer
Nicole,a necromancer
Nicole,a magician
Nicole,a magician
Nicole,a magician
Nicole,a necromancer
Nicole,Drelzna
Nicole,a necromancer
Nicole,Najena
Nicole,The Widowmistress
Nicole,The Fabled Drelzna
Nicole,The Fabled Najena
Nicole,a visiting priestess
Russell,Dven Tulvnek
Russell,Ambassador K`Ryn
Russell,a Teir`Dal Spellbinder
Russell,a Teir`Dal Priest
Russell,Dven Tulvnek
Russell,Kazzel D`Leryt
Nicole,Deep
Nicole,Savarixsa Zexus
Russell,an ebon mask spy
Russell,Teir`Dal Elite
Russell,Dragoon Szorn
Nicole,Teir`Dal Prophet
Nicole,Priestess Llandra
Russell,Larik Z`Vole
Russell,The Fabled Ambassador Dvinn
Russell,Ambassador DVinn
Nicole,a deathly usher
Nicole,a deathly usher
Nicole,a deathly usher
Nicole,a shadowy scribe
Nicole,a dark sacrificer
Nicole,a dark offerer
Nicole,a shadowy sage
Nicole,a shadowy scrivener
Nicole,a deathly harbinger
Nicole,a shadowy scrivener
Nicole,a dark offerer
Nicole,a deathly herald
Nicole,a dark sacrificer
Nicole,a shadowy sage
Nicole,a Mistmoore guard
Nicole,a deathly herald
Nicole,a dark librarian
Russell,an avenging caitiff
Nicole,a deathly herald
Nicole,a shadowy scribe
Nicole,a shadowy scrivener
Nicole,a deathly harbinger
Nicole,a dark ritualist
Russell,a pledge familiar
Nicole,an initiate familiar
Nicole,a pledge familiar
Nicole,a pledge familiar
Nicole,an initiate familiar
Nicole,a pledge familiar
Russell,an initiate familiar
Russell,an initiate familiar
Nicole,a pledge familiar
Nicole,a dark ritualist
Nicole,a shadowy scribe
Nicole,a fallen noble
Nicole,a glyphed sentry
Russell,a glyphed guard
Nicole,a glyphed sentry
Russell,a glyphed aegis
Russell,a glyphed guard
Nicole,a dark elf noble
Russell,a glyphed sentry
Nicole,a ghastish ancille
Nicole,a wightish ancille
Nicole,a ghoulish ancille
Nicole,a ghoulish ancille
Nicole,a spectral ancille
Nicole,a negotiator
Russell,an advisor
Nicole,a glyphed forbidder
Russell,a pledge familiar
Nicole,an initiate familiar
Nicole,an initiate familiar
Russell,a pledge familiar
Nicole,Enynti
Nicole,a vampiric ancille
Russell,a pledge familiar
Nicole,a ghastish ancille
Nicole,a wraithish ancille
Russell,a glyphed familiar
